#{"t_start": 1633480443.85006, "env_id": null}
r,l,t 
0,8,15885.534005
0,7,15887.338969
0,7,15889.010006
0,8,15895.200971
0,8,15897.122969
1,8,15899.208009
0,7,15901.077971
1,8,15903.735005
1,8,15906.711969
1,8,15908.811971
0,8,15911.365969
0,8,15914.072969
1,8,15916.616971
1,8,15918.757004
1,7,15920.658007
1,7,15924.185969
0,7,15926.042969
0,7,15928.026006
1,7,15930.216993
1,8,15933.497993
0,8,15935.832006
0,8,15937.935969
1,7,15940.090006
0,7,15941.538971
1,7,15943.474972
1,7,15945.724007
1,7,15949.734972
0,8,15951.812006
0,8,15955.254969
1,8,15957.677969
0,8,15959.645969
0,7,15962.644006
1,8,15965.615971
0,7,15967.860971
1,7,15969.641007
0,7,15971.616971
0,7,15974.713009
0,8,15978.632971
0,8,15980.552007
1,7,15983.180006
0,8,15985.253006
0,7,15986.940969
0,8,15989.287969
1,7,15991.368005
1,8,15994.035969
1,7,15995.862005
0,8,15998.847993
0,7,16000.649971
1,8,16003.226006
0,7,16004.787007
0,7,16006.933971
1,8,16009.259006
1,8,16011.474969
1,8,16013.438005
0,7,16015.170006
0,7,16017.208005
0,8,16018.908971
1,7,16020.605005
0,9,16023.533969
0,7,16025.113971
1,7,16026.765006
1,8,16029.272006
0,8,16031.221969
1,7,16033.287969
0,7,16036.045974
1,7,16038.380972
0,8,16041.090006
0,8,16043.227969
1,8,16045.349969
1,8,16047.767006
0,8,16050.017993
1,7,16054.017006
1,8,16056.046971
1,7,16059.823005
1,7,16062.446972
1,7,16066.18697
0,7,16071.209006
0,8,16073.291006
0,7,16075.645005
0,7,16077.684006
0,8,16079.590001
0,8,16081.312005
1,7,16083.250971
1,8,16084.925971
0,8,16087.348006
1,8,16089.557969
1,8,16091.395969
0,8,16093.545971
0,7,16095.368006
0,8,16097.369005
1,8,16099.504007
0,8,16100.925969
0,8,16102.818971
0,8,16105.017994
0,8,16107.161971
0,8,16108.852971
0,8,16111.444971
0,9,16115.436997
0,9,16119.032006
1,9,16121.143969
1,14,16123.676007
1,10,16126.326972
0,20,16128.808969
0,20,16130.717992
0,20,16132.344993
0,20,16135.009969
0,20,16138.15497
0,20,16140.190969
0,20,16142.166969
0,20,16144.897969
0,20,16147.700993
0,20,16150.56297
0,20,16152.721969
0,20,16155.521993
0,20,16157.805969
0,20,16160.140969
0,20,16162.077969
0,20,16164.058969
0,20,16166.627969
0,18,16169.483969
1,13,16172.352971
0,10,16174.364005
0,12,16177.078969
0,10,16178.474972
1,13,16183.078971
0,12,16185.492969
0,12,16187.561969
1,12,16189.643969
1,11,16192.483969
0,11,16195.218969
0,10,16197.796969
0,9,16199.731969
1,10,16202.554006
0,10,16204.662003
0,10,16206.360971
1,11,16209.166971
1,12,16211.810971
0,11,16214.111971
1,10,16217.710971
1,10,16219.963004
0,10,16222.586969
1,11,16224.919006
0,9,16226.667006
1,12,16228.954971
0,10,16231.604002
0,10,16234.831971
0,10,16236.602996
1,10,16238.496969
1,9,16240.585972
0,9,16242.724005
1,9,16245.460969
0,9,16247.328006
1,10,16251.121971
0,10,16253.235971
1,9,16259.177006
0,9,16260.919007
1,9,16263.002969
0,10,16265.738006
0,9,16268.384969
1,9,16271.035969
0,9,16274.856993
0,9,16282.918969
0,9,16284.898971
0,9,16287.017006
0,9,16289.406969
0,8,16292.183971
0,8,16294.358969
0,9,16296.398971
0,8,16298.167006
0,9,16300.550969
0,8,16302.106993
1,9,16304.065007
0,9,16307.020003
1,9,16309.27697
0,8,16310.601969
0,9,16312.223006
1,8,16313.935007
1,8,16315.979971
1,8,16317.805008
1,8,16320.193971
0,9,16322.179006
0,9,16324.619006
0,8,16326.863006
0,8,16329.078006
1,8,16331.818006
0,8,16333.568969
0,8,16334.982008
0,8,16336.956969
0,8,16339.915969
1,8,16343.121006
1,9,16344.803969
1,9,16347.731006
0,8,16349.914969
0,8,16352.192006
1,8,16353.989006
0,9,16356.068969
1,9,16358.048007
0,9,16360.158994
1,9,16362.621007
0,8,16364.825006
1,8,16366.803969
0,8,16368.527007
1,8,16370.300969
0,8,16372.656969
0,9,16374.547006
0,8,16376.481969
0,8,16378.128004
0,8,16380.064969
1,8,16382.290969
0,8,16384.239969
0,8,16386.242005
1,8,16388.409969
0,8,16390.845969
0,8,16392.850006
1,8,16396.168969
0,8,16397.525969
0,8,16399.386971
1,8,16401.546969
0,8,16403.736006
0,8,16406.070971
0,8,16408.297971
0,8,16410.096969
1,9,16412.856993
0,8,16420.474969
0,9,16422.477969
0,8,16423.887004
0,8,16426.348969
0,8,16428.533969
1,9,16431.660006
0,9,16434.04697
0,8,16437.451972
1,8,16439.494004
1,9,16441.638007
1,8,16443.917969
1,9,16446.314969
0,8,16447.978006
1,8,16451.091006
0,8,16455.422971
0,8,16457.362994
1,8,16459.941969
0,7,16462.021969
0,8,16464.444969
1,8,16467.334006
1,8,16469.215006
1,8,16471.666006
0,8,16475.205969
0,8,16477.273971
0,8,16479.127006
1,8,16482.501004
0,8,16485.521008
1,8,16488.223006
0,7,16489.918969
0,8,16491.487006
1,8,16495.997969
0,7,16497.732993
1,9,16500.647969
0,8,16502.534002
0,8,16504.451971
1,7,16511.757005
1,8,16514.379971
0,8,16515.808006
0,7,16517.416005
0,8,16520.182001
1,8,16522.835005
1,8,16524.761007
1,8,16527.457006
1,8,16530.575006
0,8,16532.383971
0,9,16534.421971
0,8,16536.599969
0,7,16538.376007
1,8,16541.550969
0,7,16543.840971
1,8,16545.777011
0,8,16547.470969
1,8,16549.638971
0,9,16553.769969
0,8,16555.845006
1,8,16560.385006
0,9,16562.902969
1,7,16565.808006
1,8,16568.330008
0,8,16571.058005
0,8,16572.884004
1,8,16575.624969
0,8,16577.917006
0,8,16579.751969
0,8,16581.447008
0,8,16583.908969
1,9,16585.850971
1,8,16587.667973
0,7,16589.939006
0,8,16592.925969
1,8,16594.750969
1,8,16597.046971
0,8,16599.469005
1,7,16601.066005
0,7,16602.636969
0,8,16606.317971
0,8,16609.695969
0,8,16612.224006
0,8,16614.587969
0,8,16617.751972
0,8,16619.801007
1,8,16621.967009
1,8,16624.990006
1,8,16627.032005
0,8,16628.624006
1,8,16630.704971
0,8,16632.553971
1,9,16634.951004
1,8,16639.031008
1,8,16641.336971
0,9,16643.130969
0,9,16644.692971
1,8,16647.213005
1,8,16649.418969
1,8,16651.512993
1,9,16654.017969
1,8,16655.868971
1,8,16658.036006
1,8,16659.844969
1,8,16662.522005
0,7,16664.344008
1,8,16668.613969
0,8,16670.665971
0,8,16673.871971
0,7,16676.501006
0,8,16678.639969
0,8,16680.454007
0,8,16682.431006
0,7,16684.173969
1,7,16686.678969
0,8,16688.578969
1,8,16690.755969
0,8,16693.547969
0,8,16695.766008
0,8,16697.218971
0,8,16699.145969
1,8,16701.599007
1,8,16703.500006
0,8,16706.16197
0,8,16708.972972
0,8,16710.648971
0,7,16712.286969
0,8,16713.788007
1,8,16716.222006
0,7,16718.562969
0,7,16720.567969
0,8,16722.679006
0,9,16725.019006
0,8,16726.720971
0,8,16728.731656
0,8,16730.46562
1,9,16733.265656
1,8,16735.817619
0,7,16737.313656
0,9,16739.960621
0,9,16741.809621
0,9,16743.868621
0,8,16745.616655
1,8,16747.645619
1,9,16751.695621
0,8,16753.297656
1,8,16755.832619
1,8,16758.590657
0,8,16760.455621
0,8,16762.566619
0,8,16764.921657
1,8,16768.54062
0,8,16771.162619
1,8,16773.135645
1,8,16775.139619
1,9,16777.271656
0,8,16778.891654
0,8,16780.707619
0,8,16782.695654
1,8,16785.018619
1,8,16786.874621
0,8,16790.183621
1,8,16792.054657
0,8,16794.050619
1,8,16796.622622
0,8,16800.125619
0,8,16802.170619
1,8,16807.831621
1,8,16809.764656
0,8,16811.980656
0,8,16813.920621
0,8,16815.942656
1,8,16818.395655
0,8,16821.816619
0,8,16825.088621
0,9,16827.413619
0,8,16830.339621
0,9,16834.849656
1,8,16837.566621
1,8,16839.882656
0,8,16843.928621
1,8,16846.105619
1,9,16852.054619
1,10,16854.544619
1,8,16856.938657
0,8,16859.260621
0,8,16861.694619
0,8,16863.598656
1,8,16865.49362
1,8,16867.425619
1,8,16869.696654
1,8,16874.346656
0,7,16876.334656
1,8,16879.345656
0,8,16881.511644
0,8,16883.790619
1,7,16886.261657
1,8,16888.530619
0,9,16890.077621
0,7,16891.625656
1,8,16893.772656
0,7,16896.237621
0,7,16898.826619
1,8,16901.79862
1,7,16904.353619
0,8,16906.611621
0,7,16908.686657
0,9,16910.941657
0,8,16912.818621
1,8,16914.965643
0,8,16917.065655
0,8,16918.889656
0,8,16920.800655
0,8,16922.838621
0,8,16926.686621
0,8,16929.196619
0,8,16931.414619
0,8,16932.863643
0,8,16935.40562
0,8,16938.839619
0,8,16940.65862
1,7,16942.778658
0,8,16945.623621
1,7,16948.210657
0,7,16950.292656
0,8,16951.855621
0,7,16954.717656
0,7,16956.671621
0,8,16959.680619
0,7,16962.037619
0,7,16963.961656
1,8,16965.867619
1,8,16969.864619
1,7,16971.349655
0,8,16973.325621
0,8,16975.861622
0,8,16977.837656
0,8,16980.018656
1,8,16982.417621
0,8,16984.658621
1,8,16987.219656
1,9,16989.348656
0,8,16992.630621
1,8,16994.58866
0,8,16997.968653
0,7,16999.581621
0,8,17002.082619
0,8,17003.559622
0,8,17006.283656
0,8,17008.07962
0,8,17010.001656
0,7,17011.548658
0,8,17013.921656
0,8,17016.189621
1,9,17019.276657
0,7,17020.788622
0,7,17022.159643
0,8,17024.197619
1,7,17026.847619
1,8,17028.681621
0,9,17031.490619
0,8,17034.884619
0,8,17036.417656
1,9,17039.028656
0,8,17040.535619
0,8,17042.393619
0,8,17044.337619
1,9,17047.718619
1,9,17050.121656
0,8,17051.870643
1,8,17054.521621
0,9,17056.268658
1,8,17058.605656
0,8,17060.349619
0,9,17062.471643
1,8,17064.551619
1,8,17067.256656
0,8,17069.683619
1,8,17072.364622
0,8,17074.647656
1,8,17077.859622
0,8,17079.835656
0,8,17084.160621
0,8,17086.700619
1,9,17088.590619
1,8,17091.295656
1,8,17093.381619
1,8,17095.386621
1,9,17098.566621
0,8,17100.596657
0,8,17104.473658
0,8,17107.021656
0,8,17109.188654
1,8,17111.265621
1,8,17113.826619
0,8,17115.912654
0,8,17118.006655
0,7,17119.547619
1,8,17121.812619
0,8,17124.111656
1,8,17126.336621
1,7,17127.971619
1,8,17130.463621
0,8,17132.221656
0,8,17134.485619
0,8,17136.690655
0,7,17138.802622
1,7,17140.968657
1,8,17143.915643
0,7,17146.128621
1,8,17148.169621
1,8,17151.031621
0,8,17152.662621
0,8,17155.732621
0,7,17157.150619
0,7,17158.855621
0,7,17160.532622
1,7,17162.512656
0,7,17164.363621
0,7,17166.182657
1,8,17168.376656
0,7,17171.938619
1,7,17174.08762
1,8,17176.031656
1,8,17178.185621
0,7,17180.408621
0,8,17182.163619
0,7,17183.840656
1,8,17189.631619
0,8,17191.101656
1,8,17193.042015
1,8,17198.465978
1,9,17201.967978
1,8,17204.152015
1,9,17207.166015
1,7,17209.391978
0,9,17211.664019
1,7,17213.600015
0,8,17215.445978
0,7,17217.332015
0,8,17219.139015
0,8,17222.84998
0,8,17225.068017
1,8,17227.652013
0,8,17230.884978
1,8,17234.104978
0,8,17236.507015
0,7,17240.44198
0,8,17244.357013
0,8,17245.942018
1,8,17248.820978
0,8,17250.615015
0,7,17252.969018
0,7,17255.728015
0,8,17257.94298
0,7,17259.570978
1,8,17261.824016
0,8,17264.627015
0,7,17266.334013
0,7,17267.838978
0,8,17270.332014
0,8,17272.917979
0,8,17275.030978
0,8,17276.820016
1,8,17279.528978
1,7,17282.536016
1,8,17285.351978
0,8,17287.651978
0,7,17292.89198
0,8,17294.847978
1,7,17296.945978
0,8,17298.948011
0,8,17301.098015
0,7,17303.006012
0,7,17304.672014
0,8,17307.376978
0,8,17309.205015
1,8,17312.203002
1,8,17314.607979
0,8,17318.687013
0,8,17321.036981
1,8,17323.13998
0,8,17325.305978
1,7,17327.178013
0,8,17330.154013
1,8,17332.565015
1,7,17337.815978
1,8,17339.98698
1,8,17342.128016
0,8,17344.637002
1,8,17347.037978
0,8,17349.332978
0,8,17351.492013
0,8,17353.426014
0,7,17355.886014
1,8,17357.867978
1,8,17359.918002
1,7,17362.410015
1,7,17364.661978
0,7,17366.530017
0,7,17368.200979
0,7,17372.476015
1,7,17375.11198
0,7,17376.799013
0,8,17378.990012
1,8,17381.464014
1,7,17383.463015
1,7,17386.136013
1,7,17389.250015
0,7,17392.306013
0,7,17393.87298
1,7,17395.809015
1,7,17398.02598
1,7,17400.46998
0,7,17402.333978
0,7,17404.577978
1,7,17407.008015
1,7,17409.14098
1,7,17411.797014
1,7,17414.192013
0,7,17415.876015
1,7,17417.487018
1,7,17419.256989
1,7,17421.288013
1,7,17423.334016
0,8,17425.79098
0,8,17429.784981
0,7,17431.168014
0,8,17432.916015
0,7,17434.96498
0,7,17436.731978
1,7,17439.468978
1,8,17441.562002
1,7,17443.419014
0,7,17446.21798
0,7,17449.212014
1,7,17451.951015
0,7,17454.289978
1,7,17456.203978
0,7,17457.902015
1,7,17460.789003
1,7,17463.018981
0,7,17464.890978
1,7,17467.167979
1,7,17470.885978
1,8,17473.017014
0,8,17477.061978
0,8,17479.953979
0,8,17482.282017
1,7,17484.263978
1,7,17486.510022
1,8,17488.397015
0,7,17490.267014
0,8,17493.468978
1,7,17495.778979
0,7,17500.103978
0,7,17502.238015
0,7,17504.996981
0,7,17506.294015
1,7,17508.033015
0,7,17511.701019
0,7,17513.247014
0,7,17515.43998
1,7,17517.185978
1,8,17519.205978
0,7,17521.062013
1,7,17522.780016
1,7,17525.201002
1,7,17528.50798
1,8,17530.90198
1,8,17533.396978
0,7,17535.582014
0,8,17537.38198
1,7,17538.985978
1,7,17541.10398
1,7,17544.827978
0,7,17546.228013
1,7,17550.24098
0,8,17552.871981
1,7,17555.679016
1,7,17557.762978
0,7,17560.252015
1,8,17562.613015
1,7,17564.876015
1,7,17569.324015
0,8,17571.12398
1,8,17573.384013
0,8,17576.241981
0,8,17578.344978
0,8,17581.570015
1,7,17583.61698
1,8,17588.660014
0,7,17590.461015
1,8,17592.64298
0,7,17594.462981
1,7,17596.768981
1,7,17599.85798
0,7,17602.495979
1,8,17605.215015
0,7,17607.454016
0,7,17609.04698
1,7,17610.833981
1,7,17612.677978
0,8,17614.679978
1,7,17617.622978
1,7,17619.507978
1,7,17621.25598
0,7,17630.796015
0,7,17633.604014
0,7,17639.370978
1,8,17643.271013
0,7,17644.872018
0,7,17646.179015
0,8,17648.018014
1,7,17650.15298
1,7,17652.394979
1,8,17654.495978
0,8,17657.258978
0,7,17659.589015
0,8,17663.485015
1,7,17665.42198
1,7,17667.87398
1,7,17670.135013
0,8,17671.776981
1,8,17673.701978
1,7,17676.697978
1,7,17678.886978
1,7,17681.301015
1,7,17683.08098
0,8,17685.791013
0,7,17687.64098
0,8,17693.654978
0,8,17696.753016
1,7,17699.264981
1,7,17701.093978
1,7,17703.045016
0,7,17705.575981
1,7,17707.293978
1,7,17709.647014
1,7,17711.544016
1,7,17713.748013
0,8,17717.627015
1,7,17721.909015
1,7,17724.367978
0,7,17726.005014
0,8,17728.039978
1,7,17730.104015
1,7,17732.894016
1,7,17734.873013
1,7,17736.572015
1,7,17738.925018
1,7,17741.053978
0,7,17743.039014
1,7,17744.815993
1,8,17746.771015
1,7,17749.297978
0,8,17751.513978
1,7,17753.623978
0,8,17755.921013
1,8,17758.098015
0,7,17759.872013
0,8,17762.036016
0,7,17763.986013
1,8,17766.090978
0,8,17768.10598
1,7,17771.466013
1,8,17773.577002
0,7,17774.940015
0,7,17776.532014
0,7,17778.061016
1,8,17780.08198
0,7,17786.020978
1,7,17788.010015
0,8,17791.090978
1,7,17795.744009
0,7,17798.524014
1,7,17800.535979
0,7,17802.202015
1,7,17803.898015
0,7,17805.849978
0,8,17808.574016
0,7,17810.169981
1,7,17812.118978
0,7,17813.506978
1,7,17816.320978
0,8,17818.447978
0,8,17822.457014
1,8,17824.661015
1,7,17828.39798
0,7,17831.109013
0,7,17833.115978
1,7,17835.495978
1,7,17837.760978
0,7,17840.186015
0,7,17843.368002
0,7,17845.097013
1,8,17847.413978
1,7,17849.72698
0,7,17851.575015
0,8,17854.077015
0,7,17855.593015
0,7,17857.30298
1,7,17859.591978
0,7,17861.457015
0,7,17863.565015
0,7,17866.129978
1,8,17868.166978
1,8,17870.381013
1,7,17874.922978
0,8,17876.548978
1,7,17879.364978
0,8,17881.536978
0,7,17883.573015
1,7,17885.38798
1,7,17887.884978
1,7,17890.426979
0,7,17892.081013
1,7,17893.957978
1,7,17897.029981
1,7,17898.641015
0,8,17901.069016
1,8,17904.823978
0,7,17907.11898
0,8,17908.976978
1,8,17911.111978
0,8,17914.307015
0,7,17915.714017
0,8,17917.644015
0,8,17919.974016
0,7,17921.961009
0,8,17924.051978
0,7,17925.486015
0,8,17928.021978
0,8,17929.824978
0,7,17931.290014
1,8,17933.44998
0,7,17935.572015
0,8,17939.51098
1,7,17942.890016
0,7,17944.86998
1,7,17947.172978
0,7,17949.56798
1,7,17951.261015
0,7,17955.831978
0,8,17958.324015
0,7,17959.676979
0,8,17962.17898
0,8,17964.65798
1,8,17966.89098
0,7,17968.88498
0,7,17971.023978
0,7,17973.128978
0,8,17975.698978
0,7,17979.467978
1,8,17981.729016
1,7,17984.647017
1,7,17987.082978
1,8,17991.375013
1,7,17993.854015
1,7,17996.04498
1,7,17997.853016
0,8,18000.137016
1,7,18002.186014
0,8,18004.513016
1,7,18007.377013
1,7,18008.871015
0,7,18011.10498
0,7,18012.948015
0,8,18015.24398
0,8,18017.195978
1,7,18019.276015
0,7,18021.749013
1,7,18023.760978
1,7,18025.656978
1,7,18028.878978
1,7,18031.109015
1,8,18033.93998
0,7,18035.380002
1,7,18037.758978
1,7,18039.57498
1,7,18041.933005
0,8,18044.195978
0,8,18046.013978
0,7,18047.687015
0,7,18050.129981
1,7,18052.31298
1,7,18054.385978
1,7,18056.075013
0,7,18057.88198
0,7,18059.542978
1,8,18062.854014
1,7,18066.243983
0,7,18068.888009
1,7,18070.85798
0,7,18073.100009
0,8,18075.485009
1,8,18077.542015
0,7,18079.165015
1,7,18082.157016
0,7,18083.749015
1,7,18086.377978
0,8,18088.463015
1,7,18090.616978
1,7,18092.666015
1,8,18095.10198
0,7,18096.58198
0,8,18098.54898
0,8,18101.744016
1,8,18105.984015
0,8,18109.055015
1,7,18111.206978
0,8,18113.580978
0,8,18115.955978
0,8,18117.893015
0,8,18120.388981
1,8,18123.92998
0,8,18125.872981
0,8,18127.912017
0,8,18129.94998
0,8,18131.804978
0,7,18133.805978
0,7,18135.879015
0,7,18137.894978
0,7,18139.848015
1,8,18142.425002
0,7,18145.94998
0,7,18148.667015
0,7,18151.369002
0,7,18153.23298
1,7,18156.307015
0,7,18157.991978
0,7,18159.757016
1,8,18165.332015
0,8,18169.21098
0,8,18171.463979
0,8,18173.650015
1,7,18176.24498
0,7,18182.934978
1,7,18184.53998
0,8,18190.02198
0,7,18191.69998
0,7,18193.696978
0,8,18195.502978
1,8,18200.26298
1,8,18202.585978
0,7,18203.984015
1,7,18206.164015
0,7,18207.837014
0,7,18210.011002
1,8,18213.191978
0,8,18215.171015
1,9,18217.731013
0,8,18219.631014
0,8,18221.841979
0,10,18223.813978
1,8,18225.963017
0,10,18228.207014
0,8,18232.570014
